category_code_alphabetical,category_code_numerical,video_name_count,category,tiktok_search_prompt,link,MediaInfo_video_length_seconds,MediaInfo_video_length_milliseconds,channel,video_name_count_channel,video_pathway,length_grouping
F,6,diy_bracelets_7,diy_bracelets,bracelet tutorial,https://www.tiktok.com/@coquettemuse/video/7193413473945144622?q=how%20to%20make%20bracelet%20tutorial&t=1753815459324,17.97,17970,coquettemuse,diy_bracelets_7_coquettemuse,stimuli/tiktok_stim/diy_bracelets/diy_bracelets_7_coquettemuse.mp4,long
F,6,diy_bracelets_8,diy_bracelets,bracelet tutorial,https://www.tiktok.com/@butterfly_bracelets3/video/7332172949044235566?q=how%20to%20bracelet&t=1753205592855,25.194,25194,butterfly_bracelets3,diy_bracelets_8_butterfly_bracelets3,stimuli/tiktok_stim/diy_bracelets/diy_bracelets_8_butterfly_bracelets3.mp4,long
F,6,diy_bracelets_9,diy_bracelets,how to bracelet,https://www.tiktok.com/@juvi_design_/video/7437549652909640967?q=how%20to%20bracelet&t=1753205592855,24.126,24126,juvi_design_,diy_bracelets_9_juvi_design_,stimuli/tiktok_stim/diy_bracelets/diy_bracelets_9_juvi_design_.mp4,long
G,7,coffee_art_1,coffee_art,coffee art,https://www.tiktok.com/@dcgcoffee/video/7223044380611988762?q=coffee%20art&t=1753556212452,20.179,20179,dcgcoffee,coffee_art_1_dcgcoffee,stimuli/tiktok_stim/coffee_art/coffee_art_1_dcgcoffee.mp4,medium
G,7,coffee_art_10,coffee_art,coffee art pour,https://www.tiktok.com/@trestellecoffee/video/7488373621975518494?q=coffee%20art%20pour&t=1753558311130,20.434,20434,trestellecoffee,coffee_art_10_trestellecoffee,stimuli/tiktok_stim/coffee_art/coffee_art_10_trestellecoffee.mp4,medium
G,7,coffee_art_11,coffee_art,coffee art pour,https://www.tiktok.com/@pianoman1264/video/7528140075176054030,27.679,27679,pianoman1264,coffee_art_11_pianoman1264,stimuli/tiktok_stim/coffee_art/coffee_art_11_pianoman1264.mp4,medium
G,7,coffee_art_12,coffee_art,coffee art pour,https://www.tiktok.com/@dhan_tamang1/video/7171763510400077061?q=coffee%20art%20design&t=1753559256568,18.434,18434,dhan_tamang1,coffee_art_12_dhan_tamang1,stimuli/tiktok_stim/coffee_art/coffee_art_12_dhan_tamang1.mp4,medium
G,7,coffee_art_2,coffee_art,coffee art,https://www.tiktok.com/@the_latteartist1/video/7528822899222842646?q=coffee%20art&t=1753556212452,21.85,21850,the_latteartist1,coffee_art_2_the_latteartist1,stimuli/tiktok_stim/coffee_art/coffee_art_2_the_latteartist1.mp4,medium
G,7,coffee_art_3,coffee_art,coffee art,https://www.tiktok.com/@ericjithebarista/video/7530058900855377183?q=latte%20art%20free%20pour&t=1753560069910,24.544,24544,ericjithebarista,coffee_art_3_ericjithebarista,stimuli/tiktok_stim/coffee_art/coffee_art_3_ericjithebarista.mp4,medium
G,7,coffee_art_4,coffee_art,coffee art,https://www.tiktok.com/@coffeeandbakery/video/7264632158910713094?q=coffee%20art&t=1753556212452,15.93,15930,coffeeandbakery,coffee_art_4_coffeeandbakery,stimuli/tiktok_stim/coffee_art/coffee_art_4_coffeeandbakery.mp4,medium
G,7,coffee_art_5,coffee_art,coffee art,https://www.tiktok.com/@moibaristart/video/7475809242990120198?q=coffee%20art&t=1753556212452,18.855,18855,moibaristart,coffee_art_5_moibaristart,stimuli/tiktok_stim/coffee_art/coffee_art_5_moibaristart.mp4,medium
G,7,coffee_art_6,coffee_art,coffee art,https://www.tiktok.com/@legato.official/video/7479668471299706119?q=coffee%20art&t=1753556212452,17.88,17880,legato.official,coffee_art_6_legato.official,stimuli/tiktok_stim/coffee_art/coffee_art_6_legato.official.mp4,medium
G,7,coffee_art_7,coffee_art,coffee art draw,https://www.tiktok.com/@barista_good/video/7437962200599268641?q=coffee%20draw&t=1753558133889,28.629,28629,barista_good,coffee_art_7_barista_good,stimuli/tiktok_stim/coffee_art/coffee_art_7_barista_good.mp4,medium
G,7,coffee_art_8,coffee_art,coffee art draw,https://www.tiktok.com/@dano_barista/video/7490713459852692791?q=coffee%20draw&t=1753558133889,25.519,25519,dano_barista,coffee_art_8_dano_barista,stimuli/tiktok_stim/coffee_art/coffee_art_8_dano_barista.mp4,medium
G,7,coffee_art_9,coffee_art,coffee art pour,https://www.tiktok.com/@zamyscoffee/video/7236877818787810606?q=coffee%20art%20pour&t=1753558311130,15.626,15626,zamyscoffee,coffee_art_9_zamyscoffee,stimuli/tiktok_stim/coffee_art/coffee_art_9_zamyscoffee.mp4,medium
H,8,ootd_1,ootd,ootd men,https://www.tiktok.com/@_leeyjohn/video/7515075275311336735?q=outfit%20of%20the%20day%20men&t=1749759784928,16.417,16417,_leeyjohn,ootd_1__leeyjohn,stimuli/tiktok_stim/ootd/ootd_1__leeyjohn.mp4,practice
H,8,ootd_10,ootd,ootd men,https://www.tiktok.com/@kenyattatds/video/7475491328185404702?q=outfit%20of%20the%20day%20men&t=1753031956007,11.53,11530,kenyattatds,ootd_10_kenyattatds,stimuli/tiktok_stim/ootd/ootd_10_kenyattatds.mp4,practice
H,8,ootd_11,ootd,ootd men,https://www.tiktok.com/@josieeerae/video/7475163926745845023,15.46,15460,josieeerae,ootd_11_josieeerae,stimuli/tiktok_stim/ootd/ootd_11_josieeerae.mp4,practice
H,8,ootd_12,ootd,today's ootd men,https://www.tiktok.com/@alri.rc/video/7526215387877330198?q=today%27s%20ootd%20men&t=1753032177216,13.27,13270,alri.rc,ootd_12_alri.rc,stimuli/tiktok_stim/ootd/ootd_12_alri.rc.mp4,practice
H,8,ootd_2,ootd,ootd,https://www.tiktok.com/@sicallejas/video/7487396120495181086?q=ootd%20saturday&t=1753903400698,15.34,15340,sicallejas,ootd_2_sicallejas,stimuli/tiktok_stim/ootd/ootd_2_sicallejas.mp4,practice
H,8,ootd_3,ootd,today's ootd,https://www.tiktok.com/@maddyjaee/video/7506617827642723614?q=today%27s%20ootd&t=1753027226081,15.93,15930,maddyjaee,ootd_3_maddyjaee,stimuli/tiktok_stim/ootd/ootd_3_maddyjaee.mp4,practice
H,8,ootd_4,ootd,today's ootd,https://www.tiktok.com/@lucyaskham/video/7521422751953915158,18.646,18646,lucyaskham,ootd_4_lucyaskham,stimuli/tiktok_stim/ootd/ootd_4_lucyaskham.mp4,practice
H,8,ootd_5,ootd,today's ootd,https://www.tiktok.com/@layeligaya/video/7469434442617031991,18.855,18855,layeligaya,ootd_5_layeligaya,stimuli/tiktok_stim/ootd/ootd_5_layeligaya.mp4,practice
H,8,ootd_6,ootd,today's ootd,https://www.tiktok.com/@mmotherem/video/7528472554177056030?q=today%27s%20ootd&t=1753027226081,15.47,15470,mmotherem,ootd_6_mmotherem,stimuli/tiktok_stim/ootd/ootd_6_mmotherem.mp4,practice
H,8,ootd_7,ootd,today's ootd,https://www.tiktok.com/@mrskaylabeaulieu/video/7528861441881951543?q=today%27s%20ootd&t=1753027226081,15.697,15697,mrskaylabeaulieu,ootd_7_mrskaylabeaulieu,stimuli/tiktok_stim/ootd/ootd_7_mrskaylabeaulieu.mp4,practice
H,8,ootd_8,ootd,outfit of the day,https://www.tiktok.com/@lynnwisseh_/video/7513320230412651806?q=outfit%20of%20the%20day&t=1753029671133,14.49,14490,lynnwisseh_,ootd_8_lynnwisseh_,stimuli/tiktok_stim/ootd/ootd_8_lynnwisseh_.mp4,practice
H,8,ootd_9,ootd,ootd men,https://www.tiktok.com/@haddyjay_/video/7352199593234386218?q=ootd%202024&t=1753902330504,16.534,16534,haddyjay_,ootd_9_haddyjay_,stimuli/tiktok_stim/ootd/ootd_9_haddyjay_.mp4,practice
I,9,piano_1,piano,piano,https://www.tiktok.com/@ayla_traub/video/7525958575328480542?q=piano&t=1752949299737,20.909,20909,ayla_traub,piano_1_ayla_traub,stimuli/tiktok_stim/piano/piano_1_ayla_traub.mp4,long
I,9,piano_10,piano,piano solo performance,https://www.tiktok.com/@francescoartist/video/7283552375845981482,20.39,20390,francescoartist,piano_10_francescoartist,stimuli/tiktok_stim/piano/piano_10_francescoartist.mp4,long
I,9,piano_11,piano,piano solo video,https://www.tiktok.com/@giampgemito_piano/video/7471258070648114454,30.813,30813,giampgemito_piano,piano_11_giampgemito_piano,stimuli/tiktok_stim/piano/piano_11_giampgemito_piano.mp4,long
I,9,piano_12,piano,piano playing classical,https://www.tiktok.com/@matty_music/video/7528247299064007949?q=piano%20playing%20classical&t=1753024620535,28.468,28468,matty_music,piano_12_matty_music,stimuli/tiktok_stim/piano/piano_12_matty_music.mp4,long
I,9,piano_2,piano,piano songs classics,https://www.tiktok.com/@nesskeyz/video/7147370131486739717,22.267,22267,nesskeyz,piano_2_nesskeyz,stimuli/tiktok_stim/piano/piano_2_nesskeyz.mp4,long
I,9,piano_3,piano,playing the piano,https://www.tiktok.com/@josiahwadeofficial/video/7307325298016554272,27.354,27354,josiahwadeofficial,piano_3_josiahwadeofficial,stimuli/tiktok_stim/piano/piano_3_josiahwadeofficial.mp4,long
I,9,piano_4,piano,playing the piano,https://www.tiktok.com/@adridioles/video/7262068322920025390?q=playing%20the%20piano&t=1753020848723,15.7,15700,adridioles,piano_4_adridioles,stimuli/tiktok_stim/piano/piano_4_adridioles.mp4,long
I,9,piano_5,piano,beautiful piano songs,https://www.tiktok.com/@grette_/video/6879299783983516929,28.762,28762,grette_,piano_5_grette_,stimuli/tiktok_stim/piano/piano_5_grette_.mp4,long
I,9,piano_6,piano,beautiful piano songs,https://www.tiktok.com/@eugenio3009/video/7487003696002518318,29.515,29515,eugenio3009,piano_6_eugenio3009,stimuli/tiktok_stim/piano/piano_6_eugenio3009.mp4,long
I,9,piano_7,piano,piano alone,https://www.tiktok.com/@bodenpiano/video/7522540928196791583,26.897,26897,bodenpiano,piano_7_bodenpiano,stimuli/tiktok_stim/piano/piano_7_bodenpiano.mp4,long
I,9,piano_8,piano,solo piano,https://www.tiktok.com/@pianothings20/video/7388226350848462086,30.279,30279,pianothings20,piano_8_pianothings20,stimuli/tiktok_stim/piano/piano_8_pianothings20.mp4,long
I,9,piano_9,piano,piano solo performance,https://www.tiktok.com/@bodenstedt/video/7517991850498690326?q=piano%20solo%20performance&t=1753021647751,23.7,23700,bodenstedt,piano_9_bodenstedt,stimuli/tiktok_stim/piano/piano_9_bodenstedt.mp4,long
J,10,beauty_contouring_1,beauty_contouring,beauty tutorials,https://www.tiktok.com/@daayannesantos/video/7504038707863817477?q=beauty%20tutorial&t=1749760035595,17.485,17485,daayannesantos,beauty_contouring_1_daayannesantos,stimuli/tiktok_stim/beauty_contouring/beauty_contouring_1_daayannesantos.mp4,short
J,10,beauty_contouring_10,beauty_contouring,face contouring,https://www.tiktok.com/@hannie.skin/video/7486699027224890667?q=face%20contouring&t=1753049662182,15.535,15535,hannie.skin,beauty_contouring_10_hannie.skin,stimuli/tiktok_stim/beauty_contouring/beauty_contouring_10_hannie.skin.mp4,short
J,10,beauty_contouring_11,beauty_contouring,face contouring,https://www.tiktok.com/@sevvkaur/video/7439032458584100129?q=face%20contouring&t=1753049662182,26.912,26912,sevvkaur,beauty_contouring_11_sevvkaur,stimuli/tiktok_stim/beauty_contouring/beauty_contouring_11_sevvkaur.mp4,short
J,10,beauty_contouring_12,beauty_contouring,face contouring,https://www.tiktok.com/@supreme11society/video/7398607965214756128?q=face%20contouring&t=1753049662182,15.535,15535,supreme11society,beauty_contouring_12_supreme11society,stimuli/tiktok_stim/beauty_contouring/beauty_contouring_12_supreme11society.mp4,short
J,10,beauty_contouring_2,beauty_contouring,contouring,https://www.tiktok.com/@ellie_mua/video/7480996670667361558?q=contouring&t=1753033995141,14.211,14211,ellie_mua,beauty_contouring_2_ellie_mua,stimuli/tiktok_stim/beauty_contouring/beauty_contouring_2_ellie_mua.mp4,short
J,10,beauty_contouring_3,beauty_contouring,contouring,https://www.tiktok.com/@palomahendersonn/video/7507334445196692778?q=contouring&t=1753033995141,27.29,27290,palomahendersonn,beauty_contouring_3_palomahendersonn,stimuli/tiktok_stim/beauty_contouring/beauty_contouring_3_palomahendersonn.mp4,short
J,10,beauty_contouring_4,beauty_contouring,contouring,https://www.tiktok.com/@yoonsagi/video/7465719157573553454?q=contouring&t=1753033995141,18.925,18925,yoonsagi,beauty_contouring_4_yoonsagi,stimuli/tiktok_stim/beauty_contouring/beauty_contouring_4_yoonsagi.mp4,short
J,10,beauty_contouring_5,beauty_contouring,contouring,https://www.tiktok.com/@thefashionfreakk/video/7526996723739168031?q=contouring&t=1753033995141,22.292,22292,thefashionfreakk,beauty_contouring_5_thefashionfreakk,stimuli/tiktok_stim/beauty_contouring/beauty_contouring_5_thefashionfreakk.mp4,short
J,10,beauty_contouring_6,beauty_contouring,contour,https://www.tiktok.com/@aishapotters/video/7491358824541080854?q=contour&t=1753046901655,21.665,21665,aishapotters,beauty_contouring_6_aishapotters,stimuli/tiktok_stim/beauty_contouring/beauty_contouring_6_aishapotters.mp4,short
J,10,beauty_contouring_7,beauty_contouring,contour,https://www.tiktok.com/@worldofmaya/video/7523787542152383775?q=contour%20hack&t=1753047105048,19.64,19640,worldofmaya,beauty_contouring_7_worldofmaya,stimuli/tiktok_stim/beauty_contouring/beauty_contouring_7_worldofmaya.mp4,short
J,10,beauty_contouring_8,beauty_contouring,contour hack,https://www.tiktok.com/@melisekrem/video/7459481563646987553?q=contour%20hack&t=1753047105048,16.556,16556,melisekrem,beauty_contouring_8_melisekrem,stimuli/tiktok_stim/beauty_contouring/beauty_contouring_8_melisekrem.mp4,short
J,10,beauty_contouring_9,beauty_contouring,contour 101,https://www.tiktok.com/@rachelgwilson/video/7405395993853725998?q=contour%20101&t=1753472226164,24.219,24219,rachelgwilson,beauty_contouring_9_rachelgwilson,stimuli/tiktok_stim/beauty_contouring/beauty_contouring_9_rachelgwilson.mp4,short
K,11,ceramics_1,ceramics,pottery wheel,https://www.tiktok.com/@fraugusteyung/video/7347760965183606058?q=pottery%20wheel&t=1749745979655,14.25,14250,fraugusteyung,ceramics_1_fraugusteyung,stimuli/tiktok_stim/ceramics/ceramics_1_fraugusteyung.mp4,medium
K,11,ceramics_10,ceramics,ceramics spinning,https://www.tiktok.com/@mollymakespottery/video/7394168851220434219?q=ceramics%20spinning&t=1752867889795,19.782,19782,mollymakespottery,ceramics_10_mollymakespottery,stimuli/tiktok_stim/ceramics/ceramics_10_mollymakespottery.mp4,medium
K,11,ceramics_11,ceramics,ceramics spinning,https://www.tiktok.com/@tommyaceramics/video/7205868109163531562?q=pottery%20studio%20throwing&t=1753479576565,26.981,26981,tommyaceramics,ceramics_11_tommyaceramics,stimuli/tiktok_stim/ceramics/ceramics_11_tommyaceramics.mp4,medium
K,11,ceramics_12,ceramics,ceramics spinning,https://www.tiktok.com/@authorceramics/video/7426225005127601429?q=ceramics%20spinning&t=1752867889795,31.834,31834,authorceramics,ceramics_12_authorceramics,stimuli/tiktok_stim/ceramics/ceramics_12_authorceramics.mp4,medium
K,11,ceramics_2,ceramics,pottery wheel,https://www.tiktok.com/@plantingpink/video/6708675452237516037?q=pottery%20wheel&t=1749745979655,15.47,15470,plantingpink,ceramics_2_plantingpink,stimuli/tiktok_stim/ceramics/ceramics_2_plantingpink.mp4,medium
K,11,ceramics_3,ceramics,pottery wheel,https://www.tiktok.com/@happyhandspotteryart/video/7377415641332026625?q=pottery%20session&t=1753479301081,26.384,26384,happyhandspotteryart,ceramics_3_happyhandspotteryart,stimuli/tiktok_stim/ceramics/ceramics_3_happyhandspotteryart.mp4,medium
K,11,ceramics_4,ceramics,pottery wheel,https://www.tiktok.com/@kelsrfloyd/video/7527368629013318943,16.162,16162,kelsrfloyd,ceramics_4_kelsrfloyd,stimuli/tiktok_stim/ceramics/ceramics_4_kelsrfloyd.mp4,medium
K,11,ceramics_5,ceramics,pottery wheel,https://www.tiktok.com/@potteryplease/video/7479433147537542442?q=pottery%20wheel&t=1752866026877,18.669,18669,potteryplease,ceramics_5_potteryplease,stimuli/tiktok_stim/ceramics/ceramics_5_potteryplease.mp4,medium
K,11,ceramics_6,ceramics,pottery wheel,https://www.tiktok.com/@haven.tunin/video/7119100897069747498?q=pottery%20wheel&t=1752866026877,25.307,25307,haven.tunin,ceramics_6_haven.tunin,stimuli/tiktok_stim/ceramics/ceramics_6_haven.tunin.mp4,medium
K,11,ceramics_7,ceramics,ceramics throwing,https://www.tiktok.com/@teagan.a.art/video/7484478152652213535?q=ceramics%20throwing&t=1752866525405,28.724,28724,teagan.a.art,ceramics_7_teagan.a.art,stimuli/tiktok_stim/ceramics/ceramics_7_teagan.a.art.mp4,medium
K,11,ceramics_8,ceramics,ceramics throwing,https://www.tiktok.com/@ally_wong/video/7527507837979839774?q=ceramics%20throwing&t=1752866525405,21.502,21502,ally_wong,ceramics_8_ally_wong,stimuli/tiktok_stim/ceramics/ceramics_8_ally_wong.mp4,medium
K,11,ceramics_9,ceramics,ceramics,https://www.tiktok.com/@__kemma/video/7349426785525746945?q=pottery%20session&t=1753479301081,26.82,26820,__kemma,ceramics_9___kemma,stimuli/tiktok_stim/ceramics/ceramics_9___kemma.mp4,medium
L,12,travel_1,travel,one day itinerary travel,https://www.tiktok.com/@meexploringtheworld15/video/7156647635334548742?q=1%20day%20itinerary%20world&t=1753754182255,24.1,24100,meexploringtheworld15,travel_1_meexploringtheworld15,stimuli/tiktok_stim/travel/travel_1_meexploringtheworld15.mp4,long
L,12,travel_10,travel,one day itinerary in city,https://www.tiktok.com/@ryjhrthgr/video/7441047282570546463?q=1-%20day%20itinerary%20Brussels&t=1753733793654,16.858,16858,ryjhrthgr,travel_10_ryjhrthgr,stimuli/tiktok_stim/travel/travel_10_ryjhrthgr.mp4,long
L,12,travel_11,travel,one day itinerary in city,https://www.tiktok.com/@sbrenn_123/video/7476296391166430510?q=1-%20day%20itinerary%20capri&t=1753735231244,18.467,18467,sbrenn_123,travel_11_sbrenn_123,stimuli/tiktok_stim/travel/travel_11_sbrenn_123.mp4,long
L,12,travel_12,travel,one day itinerary in city,https://www.tiktok.com/@hawaii.travelers/video/7289963288199269662?q=1%20day%20itinerary%20hawaii&t=1753747538442,25.967,25967,hawaii.travelers,travel_12_hawaii.travelers,stimuli/tiktok_stim/travel/travel_12_hawaii.travelers.mp4,long
L,12,travel_2,travel,1 day itinerary city,https://www.tiktok.com/@dens_destinations/video/7270553081631214880?q=1%20day%20itinerary%20city%20country&t=1753796517096,23.173,23173,dens_destinations,travel_2_dens_destinations,stimuli/tiktok_stim/travel/travel_2_dens_destinations.mp4,long
L,12,travel_3,travel,one day itinerary in city,https://www.tiktok.com/@sydneyguide/video/7321944610073300232?q=1-%20day%20itinerary%20sydney&t=1753726816359,27.563,27563,sydneyguide,travel_3_sydneyguide,stimuli/tiktok_stim/travel/travel_3_sydneyguide.mp4,long
L,12,travel_4,travel,one day itinerary in city,https://www.tiktok.com/@betchbebuying/video/7426438890967436590?q=1-%20day%20itinerary%20chicago&t=1753726895177,19.157,19157,betchbebuying,travel_4_betchbebuying,stimuli/tiktok_stim/travel/travel_4_betchbebuying.mp4,long
L,12,travel_5,travel,one day itinerary in city,https://www.tiktok.com/@cloudss.in.the.sky/video/7466148403391548705?q=one%20day%20itinerary%20copenhagen&t=1753745916748,29.762,29762,cloudss.in.the.sky,travel_5_cloudss.in.the.sky,stimuli/tiktok_stim/travel/travel_5_cloudss.in.the.sky.mp4,long
L,12,travel_6,travel,one day itinerary in city,https://www.tiktok.com/@charlottestravel/video/7441324651457842465?q=1-%20day%20itinerary%20prague&t=1753727152926,21.641,21641,charlottestravel,travel_6_charlottestravel,stimuli/tiktok_stim/travel/travel_6_charlottestravel.mp4,long
L,12,travel_7,travel,one day itinerary in city,https://www.tiktok.com/@adele.jack/video/7431701143517990161?q=one%20day%20itinerary%20madrid&t=1753745983809,23.685,23685,adele.jack,travel_7_adele.jack,stimuli/tiktok_stim/travel/travel_7_adele.jack.mp4,long
L,12,travel_8,travel,one day itinerary in city,https://www.tiktok.com/@yourwanderingbff/video/7146289896548879662?q=1-%20day%20itinerary%20glasgow&t=1753728167287,23.264,23264,yourwanderingbff,travel_8_yourwanderingbff,stimuli/tiktok_stim/travel/travel_8_yourwanderingbff.mp4,long
L,12,travel_9,travel,one day itinerary in africa,https://www.tiktok.com/@sophieannenadeau/video/7293435453733178656?q=1-%20day%20itinerary%20hamburg&t=1753733718426,27.679,27679,sophieannenadeau,travel_9_sophieannenadeau,stimuli/tiktok_stim/travel/travel_9_sophieannenadeau.mp4,long
M,13,skateboarding_1,skateboarding,skateboarding bowl,https://www.tiktok.com/@ramptech/video/7179422448352251178?q=skateboarding%20bowl&t=1749828149400,28.536,28536,ramptech,skateboarding_1_ramptech,stimuli/tiktok_stim/skateboarding/skateboarding_1_ramptech.mp4,short
M,13,skateboarding_10,skateboarding,skateboarding bowl,https://www.tiktok.com/@heshbrowns6/video/7318958308717628718,20.898,20898,heshbrowns6,skateboarding_10_heshbrowns6,stimuli/tiktok_stim/skateboarding/skateboarding_10_heshbrowns6.mp4,short
M,13,skateboarding_11,skateboarding,skateboarding bowl,https://www.tiktok.com/@tobyturtlez/video/7443470003413765407?lang=en&q=skateboarding%20bowls&t=1752942703275,21.64,21640,tobyturtlez,skateboarding_11_tobyturtlez,stimuli/tiktok_stim/skateboarding/skateboarding_11_tobyturtlez.mp4,short
M,13,skateboarding_12,skateboarding,skateboarding bowl,https://www.tiktok.com/@vitorcolibri/video/7375997093653073157?lang=en&q=skateboarding%20bowls&t=1752942703275,21.502,21502,vitorcolibri,skateboarding_12_vitorcolibri,stimuli/tiktok_stim/skateboarding/skateboarding_12_vitorcolibri.mp4,short
M,13,skateboarding_2,skateboarding,skateboarding bowl,https://www.tiktok.com/@coastblvd/video/7226533879383952642?q=skateboarding%20bowl&t=1749828149400,16.342,16342,coastblvd,skateboarding_2_coastblvd,stimuli/tiktok_stim/skateboarding/skateboarding_2_coastblvd.mp4,short
M,13,skateboarding_3,skateboarding,skateboarding bowl,https://www.tiktok.com/@houseofskateclips/video/7314024542517693742?q=skateboarding%20bowl&t=1752938907976,23.521,23521,houseofskateclips,skateboarding_3_houseofskateclips,stimuli/tiktok_stim/skateboarding/skateboarding_3_houseofskateclips.mp4,short
M,13,skateboarding_4,skateboarding,skateboarding bowl,https://www.tiktok.com/@westoncaldwell_/video/7522215238159174943?q=skateboarding%20bowl&t=1752938907976,24.312,24312,westoncaldwell_,skateboarding_4_westoncaldwell_,stimuli/tiktok_stim/skateboarding/skateboarding_4_westoncaldwell_.mp4,short
M,13,skateboarding_5,skateboarding,skate bowl,https://www.tiktok.com/@whyyoudothatkai/video/7434788597535952170?q=skate%20bowl&t=1752939386295,15.6,15600,whyyoudothatkai,skateboarding_5_whyyoudothatkai,stimuli/tiktok_stim/skateboarding/skateboarding_5_whyyoudothatkai.mp4,short
M,13,skateboarding_6,skateboarding,skate bowl,https://www.tiktok.com/@_skatewizard/video/7259239697954802990?q=skate%20bowl%20woman&t=1752939673487,23.4,23400,_skatewizard,skateboarding_6__skatewizard,stimuli/tiktok_stim/skateboarding/skateboarding_6__skatewizard.mp4,short
M,13,skateboarding_7,skateboarding,skate bowl,https://www.tiktok.com/@reginalisaa/video/7153304877261770026?q=skate%20bowl%20woman&t=1752939673487,15.91,15910,reginalisaa,skateboarding_7_reginalisaa,stimuli/tiktok_stim/skateboarding/skateboarding_7_reginalisaa.mp4,short
M,13,skateboarding_8,skateboarding,girls skate bowl,https://www.tiktok.com/@cassieewood/video/6898139906716093701?lang=en&q=girl%20skate%20park&t=1752941166338,16.439,16439,cassieewood,skateboarding_8_cassieewood,stimuli/tiktok_stim/skateboarding/skateboarding_8_cassieewood.mp4,short
M,13,skateboarding_9,skateboarding,skateboarding bowl,https://www.tiktok.com/@boofpackk/video/6811213356435918086?lang=en&q=skateboarding%20bowl&t=1752941827164,25.216,25216,boofpackk,skateboarding_9_boofpackk,stimuli/tiktok_stim/skateboarding/skateboarding_9_boofpackk.mp4,short
N,14,workout_1,workout,30-minute workout,https://www.tiktok.com/@jadesarah99/video/7344832884471074066?q=30-minute%20full%20workout&t=1753214592890,26.843,26843,jadesarah99,workout_1_jadesarah99,stimuli/tiktok_stim/workout/workout_1_jadesarah99.mp4,long
N,14,workout_10,workout,full body workout in 30,https://www.tiktok.com/@rossblakemanfitness/video/7106575890708090158?q=30-minute%20workout%20man&t=1753213826857,19.874,19874,rossblakemanfitness,workout_10_rossblakemanfitness,stimuli/tiktok_stim/workout/workout_10_rossblakemanfitness.mp4,long
N,14,workout_11,workout,full body workout in 30,https://www.tiktok.com/@nikizoub/video/7191921120986156334?q=full%20body%20workout%20in%2030&t=1753537834745,22.477,22477,nikizoub,workout_11_nikizoub,stimuli/tiktok_stim/workout/workout_11_nikizoub.mp4,long
N,14,workout_12,workout,full body workout in 30,https://www.tiktok.com/@trainwithseanharris/video/7439505547193339182,34.552,34552,trainwithseanharris,workout_12_trainwithseanharris,stimuli/tiktok_stim/workout/workout_12_trainwithseanharris.mp4,long
N,14,workout_2,workout,30-minute workout,https://www.tiktok.com/@maiahenryfit/video/7325871031988522283?q=30-minute%20full%20workout&t=1753214592890,30.163,30163,maiahenryfit,workout_2_maiahenryfit,stimuli/tiktok_stim/workout/workout_2_maiahenryfit.mp4,long
N,14,workout_3,workout,30-minute workout,https://www.tiktok.com/@sarahmagusara/video/7363767038914956561?q=30-minute%20workout&t=1753211873222,21.99,21990,sarahmagusara,workout_3_sarahmagusara,stimuli/tiktok_stim/workout/workout_3_sarahmagusara.mp4,long
N,14,workout_4,workout,30-minute workout,https://www.tiktok.com/@bregachne_/video/7246477486329007402?q=30-minute%20workout&t=1753211873222,22.1,22100,bregachne_,workout_4_bregachne_,stimuli/tiktok_stim/workout/workout_4_bregachne_.mp4,long
N,14,workout_5,workout,30-minute workout,https://www.tiktok.com/@naireekiana/video/7349200378145148166?q=30-minute%20workout&t=1753211873222,26.959,26959,naireekiana,workout_5_naireekiana,stimuli/tiktok_stim/workout/workout_5_naireekiana.mp4,long
N,14,workout_6,workout,30-minute workout,https://www.tiktok.com/@aubriandliv/video/7512568473805917470?q=30-minute%20workout&t=1753211873222,29.42,29420,aubriandliv,workout_6_aubriandliv,stimuli/tiktok_stim/workout/workout_6_aubriandliv.mp4,long
N,14,workout_7,workout,30-minute workout,https://www.tiktok.com/@joebronston/video/7395331570053270827?q=30-minute%20full%20body%20workout%20men&t=1753212462182,18.182,18182,joebronston,workout_7_joebronston,stimuli/tiktok_stim/workout/workout_7_joebronston.mp4,long
N,14,workout_8,workout,30-minute workout,https://www.tiktok.com/@omar.hiit/video/7302981164908727582?q=30%20minute%20workout%20men&t=1753212733091,29.652,29652,omar.hiit,workout_8_omar.hiit,stimuli/tiktok_stim/workout/workout_8_omar.hiit.mp4,long
N,14,workout_9,workout,30-minute workout,https://www.tiktok.com/@drayyofficial/video/7387788050186767646?q=30%20minute%20workout%20men&t=1753212733091,28.27,28270,drayyofficial,workout_9_drayyofficial,stimuli/tiktok_stim/workout/workout_9_drayyofficial.mp4,long
O,15,art_1,art,painting time lapse,https://www.tiktok.com/@artnromancemami/video/7210142655844535598?q=painting%20timelapse&t=1753231455519,27.5,27500,artnromancemami,art_1_artnromancemami,stimuli/tiktok_stim/art/art_1_artnromancemami.mp4,long
O,15,art_10,art,painting start to finish,https://www.tiktok.com/@oleksandr.balbysh/video/7530319307939663126?lang=en&q=art%20painting%20time%20lapse&t=1753298790468,30.674,30674,oleksandr.balbysh,art_10_oleksandr.balbysh,stimuli/tiktok_stim/art/art_10_oleksandr.balbysh.mp4,long
